SSID,Signal Strength (dBm),X Position,Y Position
USTH_Office,-65.0,1.0,29.0
USTH_Guest,-87.0,1.0,29.0
USTH_Guest,-71.0,1.0,29.0
USTH_MGMT,-64.0,1.0,29.0
USTH_Office,-78.0,1.0,29.0
USTH_Office,-78.0,1.0,29.0
USTH_Student,-67.0,1.0,29.0
USTH_Office,-74.0,1.0,29.0
ICTLab Students,-63.0,1.0,29.0
USTH_Guest,-65.0,1.0,29.0
USTH_Office,-83.0,1.0,29.0
USTH_Office,-70.0,1.0,29.0
USTH_Guest,-78.0,1.0,29.0
ICTLab,-67.0,1.0,29.0
USTH_MGMT,-64.0,1.0,29.0
USTH_Student,-64.0,1.0,29.0
ICTLab Students,-66.0,1.0,29.0
USTH_Student,-78.0,1.0,29.0
USTH_MGMT,-65.0,1.0,29.0
ICTLab 5GHz,-63.0,1.0,29.0
USTH_Student,-83.0,1.0,29.0
USTH_Office,-64.0,1.0,29.0
USTH_Guest,-67.0,1.0,29.0
USTH_Student,-71.0,1.0,29.0
ICTLab,-64.0,1.0,29.0
USTH_Student,-82.0,1.0,29.0
USTH_MGMT,-78.0,1.0,29.0
USTH_MGMT,-66.0,1.0,29.0
ICTLab Guests,-63.0,1.0,28.0
USTH_MGMT,-80.0,1.0,28.0
USTH_Guest,-82.0,1.0,28.0
USTH_Student,-65.0,1.0,28.0
USTH_MGMT,-82.0,1.0,28.0
USTH_Guest,-64.0,1.0,28.0
USTH_MGMT,-80.0,1.0,28.0
USTH_MGMT,-70.0,1.0,28.0
USTH_Office,-64.0,1.0,28.0
USTH_Student,-78.0,1.0,28.0
USTH_MGMT,-82.0,1.0,28.0
USTH_Guest,-82.0,1.0,28.0
USTH_Office,-65.0,1.0,28.0
USTH_Guest,-87.0,1.0,28.0
USTH_Guest,-71.0,1.0,28.0
USTH_MGMT,-64.0,1.0,28.0
USTH_Office,-78.0,1.0,28.0
USTH_Office,-78.0,1.0,28.0
USTH_Student,-67.0,1.0,28.0
USTH_Office,-74.0,1.0,28.0
ICTLab Students,-63.0,1.0,28.0
USTH_Guest,-65.0,1.0,28.0
USTH_Office,-83.0,1.0,28.0
USTH_Office,-70.0,1.0,28.0
USTH_Guest,-78.0,1.0,28.0
ICTLab,-67.0,1.0,28.0
USTH_MGMT,-64.0,1.0,28.0
USTH_Student,-64.0,1.0,28.0
ICTLab Students,-66.0,1.0,28.0
USTH_Student,-78.0,1.0,28.0
USTH_MGMT,-65.0,1.0,28.0
ICTLab 5GHz,-63.0,1.0,28.0
USTH_Student,-83.0,1.0,28.0
USTH_Office,-64.0,1.0,28.0
USTH_Guest,-67.0,1.0,28.0
USTH_Student,-71.0,1.0,28.0
ICTLab,-64.0,1.0,28.0
USTH_Student,-82.0,1.0,28.0
USTH_MGMT,-78.0,1.0,28.0
USTH_MGMT,-66.0,1.0,28.0
ICTLab Guests,-63.0,1.0,27.0
USTH_MGMT,-80.0,1.0,27.0
USTH_Guest,-82.0,1.0,27.0
USTH_Student,-65.0,1.0,27.0
USTH_MGMT,-82.0,1.0,27.0
USTH_Guest,-64.0,1.0,27.0
USTH_MGMT,-80.0,1.0,27.0
USTH_MGMT,-70.0,1.0,27.0
USTH_Office,-64.0,1.0,27.0
USTH_Student,-78.0,1.0,27.0
USTH_MGMT,-82.0,1.0,27.0
USTH_Guest,-82.0,1.0,27.0
USTH_Office,-65.0,1.0,27.0
USTH_Guest,-87.0,1.0,27.0
USTH_Guest,-71.0,1.0,27.0
USTH_MGMT,-64.0,1.0,27.0
USTH_Office,-78.0,1.0,27.0
USTH_Office,-78.0,1.0,27.0
USTH_Student,-67.0,1.0,27.0
USTH_Office,-74.0,1.0,27.0
ICTLab Students,-63.0,1.0,27.0
USTH_Guest,-65.0,1.0,27.0
USTH_Office,-83.0,1.0,27.0
USTH_Office,-70.0,1.0,27.0
USTH_Guest,-78.0,1.0,27.0
ICTLab,-67.0,1.0,27.0
USTH_MGMT,-64.0,1.0,27.0
USTH_Student,-64.0,1.0,27.0
ICTLab Students,-66.0,1.0,27.0
USTH_Student,-78.0,1.0,27.0
USTH_MGMT,-65.0,1.0,27.0
ICTLab 5GHz,-63.0,1.0,27.0
USTH_Student,-83.0,1.0,27.0
USTH_Office,-64.0,1.0,27.0
USTH_Guest,-67.0,1.0,27.0
USTH_Student,-71.0,1.0,27.0
ICTLab,-64.0,1.0,27.0
USTH_Student,-82.0,1.0,27.0
USTH_MGMT,-78.0,1.0,27.0
USTH_MGMT,-66.0,1.0,27.0
ICTLab Guests,-63.0,1.0,26.0
USTH_MGMT,-80.0,1.0,26.0
USTH_Guest,-82.0,1.0,26.0
USTH_Student,-65.0,1.0,26.0
USTH_MGMT,-82.0,1.0,26.0
USTH_Guest,-64.0,1.0,26.0
USTH_MGMT,-80.0,1.0,26.0
USTH_MGMT,-70.0,1.0,26.0
USTH_Office,-64.0,1.0,26.0
USTH_Student,-78.0,1.0,26.0
USTH_MGMT,-82.0,1.0,26.0
USTH_Guest,-82.0,1.0,26.0
USTH_Office,-65.0,1.0,26.0
USTH_Guest,-87.0,1.0,26.0
USTH_Guest,-71.0,1.0,26.0
USTH_MGMT,-64.0,1.0,26.0
USTH_Office,-78.0,1.0,26.0
USTH_Office,-78.0,1.0,26.0
USTH_Student,-67.0,1.0,26.0
USTH_Office,-74.0,1.0,26.0
ICTLab Students,-63.0,1.0,26.0
USTH_Guest,-65.0,1.0,26.0
USTH_Office,-83.0,1.0,26.0
USTH_Office,-70.0,1.0,26.0
USTH_Guest,-78.0,1.0,26.0
ICTLab,-67.0,1.0,26.0
USTH_MGMT,-64.0,1.0,26.0
USTH_Student,-64.0,1.0,26.0
ICTLab Students,-66.0,1.0,26.0
USTH_Student,-78.0,1.0,26.0
USTH_MGMT,-65.0,1.0,26.0
ICTLab 5GHz,-63.0,1.0,26.0
USTH_Student,-83.0,1.0,26.0
USTH_Office,-64.0,1.0,26.0
USTH_Guest,-67.0,1.0,26.0
USTH_Student,-71.0,1.0,26.0
ICTLab,-64.0,1.0,26.0
USTH_Student,-82.0,1.0,26.0
USTH_MGMT,-78.0,1.0,26.0
USTH_MGMT,-66.0,1.0,26.0
ICTLab Guests,-63.0,1.0,25.0
USTH_MGMT,-80.0,1.0,25.0
USTH_Guest,-82.0,1.0,25.0
USTH_Student,-65.0,1.0,25.0
USTH_MGMT,-82.0,1.0,25.0
USTH_Guest,-64.0,1.0,25.0
USTH_MGMT,-80.0,1.0,25.0
USTH_MGMT,-70.0,1.0,25.0
USTH_Office,-64.0,1.0,25.0
USTH_Student,-78.0,1.0,25.0
USTH_MGMT,-82.0,1.0,25.0
USTH_Guest,-82.0,1.0,25.0
USTH_Office,-65.0,1.0,25.0
USTH_Guest,-87.0,1.0,25.0
USTH_Guest,-71.0,1.0,25.0
USTH_MGMT,-64.0,1.0,25.0
USTH_Office,-78.0,1.0,25.0
USTH_Office,-78.0,1.0,25.0
USTH_Student,-67.0,1.0,25.0
USTH_Office,-74.0,1.0,25.0
ICTLab Students,-63.0,1.0,25.0
USTH_Guest,-65.0,1.0,25.0
USTH_Office,-83.0,1.0,25.0
USTH_Office,-70.0,1.0,25.0
USTH_Guest,-78.0,1.0,25.0
ICTLab,-67.0,1.0,25.0
USTH_MGMT,-64.0,1.0,25.0
USTH_Student,-64.0,1.0,25.0
ICTLab Students,-66.0,1.0,25.0
USTH_Student,-78.0,1.0,25.0
USTH_MGMT,-65.0,1.0,25.0
ICTLab 5GHz,-63.0,1.0,25.0
USTH_Student,-83.0,1.0,25.0
USTH_Office,-64.0,1.0,25.0
USTH_Guest,-67.0,1.0,25.0
USTH_Student,-71.0,1.0,25.0
ICTLab,-64.0,1.0,25.0
USTH_Student,-82.0,1.0,25.0
USTH_MGMT,-78.0,1.0,25.0
USTH_MGMT,-66.0,1.0,25.0
ICTLab Guests,-63.0,1.0,24.0
USTH_MGMT,-80.0,1.0,24.0
USTH_Guest,-82.0,1.0,24.0
USTH_Student,-65.0,1.0,24.0
USTH_MGMT,-82.0,1.0,24.0
USTH_Guest,-64.0,1.0,24.0
USTH_MGMT,-80.0,1.0,24.0
USTH_MGMT,-70.0,1.0,24.0
USTH_Office,-64.0,1.0,24.0
USTH_Student,-78.0,1.0,24.0
USTH_MGMT,-82.0,1.0,24.0
USTH_Guest,-82.0,1.0,24.0
USTH_Office,-65.0,1.0,24.0
USTH_Guest,-87.0,1.0,24.0
USTH_Guest,-71.0,1.0,24.0
USTH_MGMT,-64.0,1.0,24.0
USTH_Office,-78.0,1.0,24.0
USTH_Office,-78.0,1.0,24.0
USTH_Student,-67.0,1.0,24.0
USTH_Office,-74.0,1.0,24.0
ICTLab Students,-63.0,1.0,24.0
USTH_Guest,-65.0,1.0,24.0
USTH_Office,-83.0,1.0,24.0
USTH_Office,-70.0,1.0,24.0
USTH_Guest,-78.0,1.0,24.0
ICTLab,-67.0,1.0,24.0
USTH_MGMT,-64.0,1.0,24.0
USTH_Student,-64.0,1.0,24.0
ICTLab Students,-66.0,1.0,24.0
USTH_Student,-78.0,1.0,24.0
USTH_MGMT,-65.0,1.0,24.0
ICTLab 5GHz,-63.0,1.0,24.0
USTH_Student,-83.0,1.0,24.0
USTH_Office,-64.0,1.0,24.0
USTH_Guest,-67.0,1.0,24.0
USTH_Student,-71.0,1.0,24.0
ICTLab,-64.0,1.0,24.0
USTH_Student,-82.0,1.0,24.0
USTH_MGMT,-78.0,1.0,24.0
USTH_MGMT,-66.0,1.0,24.0
ICTLab Guests,-63.0,1.0,23.0
USTH_MGMT,-80.0,1.0,23.0
USTH_Guest,-82.0,1.0,23.0
USTH_Student,-65.0,1.0,23.0
USTH_MGMT,-82.0,1.0,23.0
USTH_Guest,-64.0,1.0,23.0
USTH_MGMT,-80.0,1.0,23.0
USTH_MGMT,-70.0,1.0,23.0
USTH_Office,-64.0,1.0,23.0
USTH_Student,-78.0,1.0,23.0
USTH_MGMT,-82.0,1.0,23.0
USTH_Guest,-82.0,1.0,23.0
USTH_Office,-65.0,1.0,23.0
USTH_Guest,-87.0,1.0,23.0
USTH_Guest,-71.0,1.0,23.0
USTH_MGMT,-64.0,1.0,23.0
USTH_Office,-78.0,1.0,23.0
USTH_Office,-78.0,1.0,23.0
USTH_Student,-67.0,1.0,23.0
USTH_Office,-74.0,1.0,23.0
ICTLab Students,-63.0,1.0,23.0
USTH_Guest,-65.0,1.0,23.0
USTH_Office,-83.0,1.0,23.0
USTH_Office,-70.0,1.0,23.0
USTH_Guest,-78.0,1.0,23.0
ICTLab,-67.0,1.0,23.0
USTH_MGMT,-64.0,1.0,23.0
USTH_Student,-64.0,1.0,23.0
ICTLab Students,-66.0,1.0,23.0
USTH_Student,-78.0,1.0,23.0
USTH_MGMT,-65.0,1.0,23.0
ICTLab 5GHz,-63.0,1.0,23.0
USTH_Student,-83.0,1.0,23.0
USTH_Office,-64.0,1.0,23.0
USTH_Guest,-67.0,1.0,23.0
USTH_Student,-71.0,1.0,23.0
ICTLab,-64.0,1.0,23.0
USTH_Student,-82.0,1.0,23.0
USTH_MGMT,-78.0,1.0,23.0
USTH_MGMT,-66.0,1.0,23.0
ICTLab Guests,-63.0,1.0,22.0
USTH_MGMT,-80.0,1.0,22.0
USTH_Guest,-82.0,1.0,22.0
USTH_Student,-65.0,1.0,22.0
USTH_MGMT,-82.0,1.0,22.0
USTH_Guest,-64.0,1.0,22.0
USTH_MGMT,-80.0,1.0,22.0
USTH_MGMT,-70.0,1.0,22.0
USTH_Office,-64.0,1.0,22.0
USTH_Student,-78.0,1.0,22.0
USTH_MGMT,-82.0,1.0,22.0
USTH_Guest,-82.0,1.0,22.0
USTH_Office,-65.0,1.0,22.0
USTH_Guest,-87.0,1.0,22.0
USTH_Guest,-71.0,1.0,22.0
USTH_MGMT,-64.0,1.0,22.0
USTH_Office,-78.0,1.0,22.0
USTH_Office,-78.0,1.0,22.0
USTH_Student,-67.0,1.0,22.0
USTH_Office,-74.0,1.0,22.0
ICTLab Students,-63.0,1.0,22.0
USTH_Guest,-65.0,1.0,22.0
USTH_Office,-83.0,1.0,22.0
USTH_Office,-70.0,1.0,22.0
USTH_Guest,-78.0,1.0,22.0
ICTLab,-67.0,1.0,22.0
USTH_MGMT,-64.0,1.0,22.0
USTH_Student,-64.0,1.0,22.0
ICTLab Students,-66.0,1.0,22.0
USTH_Student,-78.0,1.0,22.0
USTH_MGMT,-65.0,1.0,22.0
ICTLab 5GHz,-63.0,1.0,22.0
USTH_Student,-83.0,1.0,22.0
USTH_Office,-64.0,1.0,22.0
USTH_Guest,-67.0,1.0,22.0
USTH_Student,-71.0,1.0,22.0
ICTLab,-64.0,1.0,22.0
USTH_Student,-82.0,1.0,22.0
USTH_MGMT,-78.0,1.0,22.0
USTH_MGMT,-66.0,1.0,22.0
ICTLab Guests,-63.0,1.0,21.0
USTH_MGMT,-80.0,1.0,21.0
USTH_Guest,-82.0,1.0,21.0
USTH_Student,-65.0,1.0,21.0
USTH_MGMT,-82.0,1.0,21.0
USTH_Guest,-64.0,1.0,21.0
USTH_MGMT,-80.0,1.0,21.0
USTH_MGMT,-70.0,1.0,21.0
USTH_Office,-64.0,1.0,21.0
USTH_Student,-78.0,1.0,21.0
USTH_MGMT,-82.0,1.0,21.0
USTH_Guest,-82.0,1.0,21.0
USTH_Office,-65.0,1.0,21.0
USTH_Guest,-87.0,1.0,21.0
USTH_Guest,-71.0,1.0,21.0
USTH_MGMT,-64.0,1.0,21.0
USTH_Office,-78.0,1.0,21.0
USTH_Office,-78.0,1.0,21.0
USTH_Student,-67.0,1.0,21.0
USTH_Office,-74.0,1.0,21.0
ICTLab Students,-63.0,1.0,21.0
USTH_Guest,-65.0,1.0,21.0
USTH_Office,-83.0,1.0,21.0
USTH_Office,-70.0,1.0,21.0
USTH_Guest,-78.0,1.0,21.0
ICTLab,-67.0,1.0,21.0
USTH_MGMT,-64.0,1.0,21.0
USTH_Student,-64.0,1.0,21.0
ICTLab Students,-66.0,1.0,21.0
USTH_Student,-78.0,1.0,21.0
USTH_MGMT,-65.0,1.0,21.0
ICTLab 5GHz,-63.0,1.0,21.0
USTH_Student,-83.0,1.0,21.0
USTH_Office,-64.0,1.0,21.0
USTH_Guest,-67.0,1.0,21.0
USTH_Student,-71.0,1.0,21.0
ICTLab,-64.0,1.0,21.0
USTH_Student,-82.0,1.0,21.0
USTH_MGMT,-78.0,1.0,21.0
USTH_MGMT,-66.0,1.0,21.0
ICTLab Guests,-63.0,1.0,20.0
USTH_MGMT,-80.0,1.0,20.0
USTH_Guest,-82.0,1.0,20.0
USTH_Student,-65.0,1.0,20.0
USTH_MGMT,-82.0,1.0,20.0
USTH_Guest,-64.0,1.0,20.0
USTH_MGMT,-80.0,1.0,20.0
USTH_MGMT,-70.0,1.0,20.0
USTH_Office,-64.0,1.0,20.0
USTH_Student,-78.0,1.0,20.0
USTH_MGMT,-82.0,1.0,20.0
USTH_Guest,-82.0,1.0,20.0
USTH_Office,-65.0,1.0,20.0
USTH_Guest,-87.0,1.0,20.0
USTH_Guest,-71.0,1.0,20.0
USTH_MGMT,-64.0,1.0,20.0
USTH_Office,-78.0,1.0,20.0
USTH_Office,-78.0,1.0,20.0
USTH_Student,-67.0,1.0,20.0
USTH_Office,-74.0,1.0,20.0
ICTLab Students,-63.0,1.0,20.0
USTH_Guest,-65.0,1.0,20.0
USTH_Office,-83.0,1.0,20.0
USTH_Office,-70.0,1.0,20.0
USTH_Guest,-78.0,1.0,20.0
ICTLab,-67.0,1.0,20.0
USTH_MGMT,-64.0,1.0,20.0
USTH_Student,-64.0,1.0,20.0
ICTLab Students,-66.0,1.0,20.0
USTH_Student,-78.0,1.0,20.0
USTH_MGMT,-65.0,1.0,20.0
ICTLab 5GHz,-63.0,1.0,20.0
USTH_Student,-83.0,1.0,20.0
USTH_Office,-64.0,1.0,20.0
USTH_Guest,-67.0,1.0,20.0
USTH_Student,-71.0,1.0,20.0
ICTLab,-64.0,1.0,20.0
USTH_Student,-82.0,1.0,20.0
USTH_MGMT,-78.0,1.0,20.0
USTH_MGMT,-66.0,1.0,20.0
ICTLab Guests,-63.0,1.0,19.0
USTH_MGMT,-80.0,1.0,19.0
USTH_Guest,-82.0,1.0,19.0
USTH_Student,-65.0,1.0,19.0
USTH_MGMT,-82.0,1.0,19.0
USTH_Guest,-64.0,1.0,19.0
USTH_MGMT,-80.0,1.0,19.0
USTH_MGMT,-70.0,1.0,19.0
USTH_Office,-64.0,1.0,19.0
USTH_Student,-78.0,1.0,19.0
USTH_MGMT,-82.0,1.0,19.0
USTH_Guest,-82.0,1.0,19.0
USTH_Office,-65.0,1.0,19.0
USTH_Guest,-87.0,1.0,19.0
USTH_Guest,-71.0,1.0,19.0
USTH_MGMT,-64.0,1.0,19.0
USTH_Office,-78.0,1.0,19.0
USTH_Office,-78.0,1.0,19.0
USTH_Student,-67.0,1.0,19.0
USTH_Office,-74.0,1.0,19.0
ICTLab Students,-63.0,1.0,19.0
USTH_Guest,-65.0,1.0,19.0
USTH_Office,-83.0,1.0,19.0
USTH_Office,-70.0,1.0,19.0
USTH_Guest,-78.0,1.0,19.0
ICTLab,-67.0,1.0,19.0
USTH_MGMT,-64.0,1.0,19.0
USTH_Student,-64.0,1.0,19.0
ICTLab Students,-66.0,1.0,19.0
USTH_Student,-78.0,1.0,19.0
USTH_MGMT,-65.0,1.0,19.0
ICTLab 5GHz,-63.0,1.0,19.0
USTH_Student,-83.0,1.0,19.0
USTH_Office,-64.0,1.0,19.0
USTH_Guest,-67.0,1.0,19.0
USTH_Student,-71.0,1.0,19.0
ICTLab,-64.0,1.0,19.0
USTH_Student,-82.0,1.0,19.0
USTH_MGMT,-78.0,1.0,19.0
USTH_MGMT,-66.0,1.0,19.0
ICTLab Guests,-63.0,1.0,18.0
USTH_MGMT,-80.0,1.0,18.0
USTH_Guest,-82.0,1.0,18.0
USTH_Student,-65.0,1.0,18.0
USTH_MGMT,-82.0,1.0,18.0
USTH_Guest,-64.0,1.0,18.0
USTH_MGMT,-80.0,1.0,18.0
USTH_MGMT,-70.0,1.0,18.0
USTH_Office,-64.0,1.0,18.0
USTH_Student,-78.0,1.0,18.0
USTH_MGMT,-82.0,1.0,18.0
USTH_Guest,-82.0,1.0,18.0
USTH_Office,-65.0,1.0,18.0
USTH_Guest,-87.0,1.0,18.0
USTH_Guest,-71.0,1.0,18.0
USTH_MGMT,-64.0,1.0,18.0
USTH_Office,-78.0,1.0,18.0
USTH_Office,-78.0,1.0,18.0
USTH_Student,-67.0,1.0,18.0
USTH_Office,-74.0,1.0,18.0
ICTLab Students,-63.0,1.0,18.0
USTH_Guest,-65.0,1.0,18.0
USTH_Office,-83.0,1.0,18.0
USTH_Office,-70.0,1.0,18.0
USTH_Guest,-78.0,1.0,18.0
ICTLab,-67.0,1.0,18.0
USTH_MGMT,-64.0,1.0,18.0
USTH_Student,-64.0,1.0,18.0
ICTLab Students,-66.0,1.0,18.0
USTH_Student,-78.0,1.0,18.0
USTH_MGMT,-65.0,1.0,18.0
ICTLab 5GHz,-63.0,1.0,18.0
USTH_Student,-83.0,1.0,18.0
USTH_Office,-64.0,1.0,18.0
USTH_Guest,-67.0,1.0,18.0
USTH_Student,-71.0,1.0,18.0
ICTLab,-64.0,1.0,18.0
USTH_Student,-82.0,1.0,18.0
USTH_MGMT,-78.0,1.0,18.0
USTH_MGMT,-66.0,1.0,18.0
ICTLab Guests,-63.0,1.0,17.0
USTH_MGMT,-80.0,1.0,17.0
USTH_Guest,-82.0,1.0,17.0
USTH_Student,-65.0,1.0,17.0
USTH_MGMT,-82.0,1.0,17.0
USTH_Guest,-64.0,1.0,17.0
USTH_MGMT,-80.0,1.0,17.0
USTH_MGMT,-70.0,1.0,17.0
USTH_Office,-64.0,1.0,17.0
USTH_Student,-78.0,1.0,17.0
USTH_MGMT,-82.0,1.0,17.0
USTH_Guest,-82.0,1.0,17.0
USTH_Office,-65.0,1.0,17.0
USTH_Guest,-87.0,1.0,17.0
USTH_Guest,-71.0,1.0,17.0
USTH_MGMT,-64.0,1.0,17.0
USTH_Office,-78.0,1.0,17.0
USTH_Office,-78.0,1.0,17.0
USTH_Student,-67.0,1.0,17.0
USTH_Office,-74.0,1.0,17.0
ICTLab Students,-63.0,1.0,17.0
USTH_Guest,-65.0,1.0,17.0
USTH_Office,-83.0,1.0,17.0
USTH_Office,-70.0,1.0,17.0
USTH_Guest,-78.0,1.0,17.0
ICTLab,-67.0,1.0,17.0
USTH_MGMT,-64.0,1.0,17.0
USTH_Student,-64.0,1.0,17.0
ICTLab Students,-66.0,1.0,17.0
USTH_Student,-78.0,1.0,17.0
USTH_MGMT,-65.0,1.0,17.0
ICTLab 5GHz,-63.0,1.0,17.0
USTH_Student,-83.0,1.0,17.0
USTH_Office,-64.0,1.0,17.0
USTH_Guest,-67.0,1.0,17.0
USTH_Student,-71.0,1.0,17.0
ICTLab,-64.0,1.0,17.0
USTH_Student,-82.0,1.0,17.0
USTH_MGMT,-78.0,1.0,17.0
USTH_MGMT,-66.0,1.0,17.0
ICTLab Guests,-63.0,1.0,16.0
USTH_MGMT,-80.0,1.0,16.0
USTH_Guest,-82.0,1.0,16.0
USTH_Student,-65.0,1.0,16.0
USTH_MGMT,-82.0,1.0,16.0
USTH_Guest,-64.0,1.0,16.0
USTH_MGMT,-80.0,1.0,16.0
USTH_MGMT,-70.0,1.0,16.0
USTH_Office,-64.0,1.0,16.0
USTH_Student,-78.0,1.0,16.0
USTH_MGMT,-82.0,1.0,16.0
USTH_Guest,-82.0,1.0,16.0
USTH_Office,-65.0,1.0,16.0
USTH_Guest,-87.0,1.0,16.0
USTH_Guest,-71.0,1.0,16.0
USTH_MGMT,-64.0,1.0,16.0
USTH_Office,-78.0,1.0,16.0
USTH_Office,-78.0,1.0,16.0
USTH_Student,-67.0,1.0,16.0
USTH_Office,-74.0,1.0,16.0
ICTLab Students,-63.0,1.0,16.0
USTH_Guest,-65.0,1.0,16.0
USTH_Office,-83.0,1.0,16.0
USTH_Office,-70.0,1.0,16.0
USTH_Guest,-78.0,1.0,16.0
ICTLab,-67.0,1.0,16.0
USTH_MGMT,-64.0,1.0,16.0
USTH_Student,-64.0,1.0,16.0
ICTLab Students,-66.0,1.0,16.0
USTH_Student,-78.0,1.0,16.0
USTH_MGMT,-65.0,1.0,16.0
ICTLab 5GHz,-63.0,1.0,16.0
USTH_Student,-83.0,1.0,16.0
USTH_Office,-64.0,1.0,16.0
USTH_Guest,-67.0,1.0,16.0
USTH_Student,-71.0,1.0,16.0
ICTLab,-64.0,1.0,16.0
USTH_Student,-82.0,1.0,16.0
USTH_MGMT,-78.0,1.0,16.0
USTH_MGMT,-66.0,1.0,16.0
ICTLab Guests,-63.0,1.0,15.0
USTH_MGMT,-80.0,1.0,15.0
USTH_Guest,-82.0,1.0,15.0
USTH_Student,-65.0,1.0,15.0
USTH_MGMT,-82.0,1.0,15.0
USTH_Guest,-64.0,1.0,15.0
USTH_MGMT,-80.0,1.0,15.0
USTH_MGMT,-70.0,1.0,15.0
USTH_Office,-64.0,1.0,15.0
USTH_Student,-78.0,1.0,15.0
USTH_MGMT,-82.0,1.0,15.0
USTH_Guest,-82.0,1.0,15.0
USTH_Office,-65.0,1.0,15.0
USTH_Guest,-87.0,1.0,15.0
USTH_Guest,-71.0,1.0,15.0
USTH_MGMT,-64.0,1.0,15.0
USTH_Office,-78.0,1.0,15.0
USTH_Office,-78.0,1.0,15.0
USTH_Student,-67.0,1.0,15.0
USTH_Office,-74.0,1.0,15.0
ICTLab Students,-63.0,1.0,15.0
USTH_Guest,-65.0,1.0,15.0
USTH_Office,-83.0,1.0,15.0
USTH_Office,-70.0,1.0,15.0
USTH_Guest,-78.0,1.0,15.0
ICTLab,-67.0,1.0,15.0
USTH_MGMT,-64.0,1.0,15.0
USTH_Student,-64.0,1.0,15.0
ICTLab Students,-66.0,1.0,15.0
USTH_Student,-78.0,1.0,15.0
USTH_MGMT,-65.0,1.0,15.0
ICTLab 5GHz,-63.0,1.0,15.0
USTH_Student,-83.0,1.0,15.0
USTH_Office,-64.0,1.0,15.0
USTH_Guest,-67.0,1.0,15.0
USTH_Student,-71.0,1.0,15.0
ICTLab,-64.0,1.0,15.0
USTH_Student,-82.0,1.0,15.0
USTH_MGMT,-78.0,1.0,15.0
USTH_MGMT,-66.0,1.0,15.0
ICTLab Guests,-63.0,1.0,14.0
USTH_MGMT,-80.0,1.0,14.0
USTH_Guest,-82.0,1.0,14.0
USTH_Student,-65.0,1.0,14.0
USTH_MGMT,-82.0,1.0,14.0
USTH_Guest,-64.0,1.0,14.0
USTH_MGMT,-80.0,1.0,14.0
USTH_MGMT,-70.0,1.0,14.0
USTH_Office,-64.0,1.0,14.0
USTH_Student,-78.0,1.0,14.0
USTH_MGMT,-82.0,1.0,14.0
USTH_Guest,-82.0,1.0,14.0
USTH_Office,-65.0,1.0,14.0
USTH_Guest,-87.0,1.0,14.0
USTH_Guest,-71.0,1.0,14.0
USTH_MGMT,-64.0,1.0,14.0
USTH_Office,-78.0,1.0,14.0
USTH_Office,-78.0,1.0,14.0
USTH_Student,-67.0,1.0,14.0
USTH_Office,-74.0,1.0,14.0
ICTLab Students,-63.0,1.0,14.0
USTH_Guest,-65.0,1.0,14.0
USTH_Office,-83.0,1.0,14.0
USTH_Office,-70.0,1.0,14.0
USTH_Guest,-78.0,1.0,14.0
ICTLab,-67.0,1.0,14.0
USTH_MGMT,-64.0,1.0,14.0
USTH_Student,-64.0,1.0,14.0
ICTLab Students,-66.0,1.0,14.0
USTH_Student,-78.0,1.0,14.0
USTH_MGMT,-65.0,1.0,14.0
ICTLab 5GHz,-63.0,1.0,14.0
USTH_Student,-83.0,1.0,14.0
USTH_Office,-64.0,1.0,14.0
USTH_Guest,-67.0,1.0,14.0
USTH_Student,-71.0,1.0,14.0
ICTLab,-64.0,1.0,14.0
USTH_Student,-82.0,1.0,14.0
USTH_MGMT,-78.0,1.0,14.0
USTH_MGMT,-66.0,1.0,14.0
ICTLab Guests,-63.0,1.0,13.0
USTH_MGMT,-80.0,1.0,13.0
USTH_Guest,-82.0,1.0,13.0
USTH_Student,-65.0,1.0,13.0
USTH_MGMT,-82.0,1.0,13.0
USTH_Guest,-64.0,1.0,13.0
USTH_MGMT,-80.0,1.0,13.0
USTH_MGMT,-70.0,1.0,13.0
USTH_Office,-64.0,1.0,13.0
USTH_Student,-78.0,1.0,13.0
USTH_MGMT,-82.0,1.0,13.0
USTH_Guest,-82.0,1.0,13.0
USTH_Office,-65.0,1.0,13.0
USTH_Guest,-87.0,1.0,13.0
USTH_Guest,-71.0,1.0,13.0
USTH_MGMT,-64.0,1.0,13.0
USTH_Office,-78.0,1.0,13.0
USTH_Office,-78.0,1.0,13.0
USTH_Student,-67.0,1.0,13.0
USTH_Office,-74.0,1.0,13.0
ICTLab Students,-63.0,1.0,13.0
USTH_Guest,-65.0,1.0,13.0
USTH_Office,-83.0,1.0,13.0
USTH_Office,-70.0,1.0,13.0
USTH_Guest,-78.0,1.0,13.0
ICTLab,-67.0,1.0,13.0
USTH_MGMT,-64.0,1.0,13.0
